att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,class
1.009254,0.989484,1.024512,0.998865,1.012152,0.983513,1.00239,1.027229,1.02165,0.977076,2
-0.006052,-0.000471,-0.021115,-0.004964,0.035167,0.011405,0.039369,0.035616,-0.042136,-0.037439,3
1.226006,0.950569,1.143351,1.222701,0.499613,1.224228,0.94155,0.965362,0.937321,0.782567,3
0.167956,-0.146557,-0.058026,0.202165,0.150401,-0.200595,0.132275,0.025001,0.005068,-0.09104,3
1.019722,1.002234,1.05239,1.030355,0.960749,0.984725,0.977788,1.028224,1.030939,1.009715,3
0.341134,-0.273387,-0.044065,-0.199774,-0.014637,-0.165164,-0.128908,-0.085752,0.044783,0.335684,2
1.071769,1.186267,1.414434,1.234447,0.888774,1.553258,0.767666,1.527539,0.880617,1.433899,0
-0.029874,-0.026108,0.003817,0.013327,0.0161,-0.02729,-0.018159,-0.02076,-0.014191,-0.004177,3
1.007411,0.991866,1.009548,0.984966,1.006277,0.99231,0.990275,1.001939,0.985608,1.009111,2
-0.107172,0.111261,-0.117449,0.114259,-0.088578,-0.104854,-0.047578,0.060685,0.105454,0.044718,2
0.962059,1.112165,1.079993,0.997605,1.081605,0.937675,0.946732,0.93273,0.958285,0.908301,3
0.755183,0.217273,-0.794876,0.172035,0.71812,0.546732,0.164746,0.293159,-0.068428,-0.769667,0
0.892465,0.85278,1.275068,1.233203,0.93949,0.858708,0.721125,0.738511,1.237717,0.716679,1
-0.00759,0.438206,0.213706,-0.453678,-0.047347,0.388889,-0.172817,0.065592,0.300462,0.224544,2
1.089621,1.064071,0.882502,0.983767,0.965136,1.024783,1.034771,1.051513,0.887321,1.063312,1
-0.036271,-0.202219,-0.110713,-0.16126,0.082742,-0.226686,0.422653,0.155415,-0.006029,-0.029233,0
1.009238,0.994947,0.998778,0.999911,1.009678,1.005917,0.99249,0.99938,0.995229,0.993855,2
-0.105094,0.098985,-0.06518,0.078567,0.025111,-0.077659,-0.066697,0.067972,-0.08666,0.104916,2
1.003511,0.897221,1.11134,0.9527,1.056319,1.032565,0.383052,0.892115,1.106417,0.778693,0
-0.054267,0.052377,-0.018677,-0.039575,-0.00573,-0.055875,0.048046,0.669571,0.035648,-0.054095,3
0.717698,1.771988,1.153463,1.636005,0.236375,0.931184,0.332276,0.60529,1.63055,0.614544,1
0.298861,0.311761,-0.154666,0.410948,0.35907,0.216963,0.105177,0.161656,-0.356303,-0.277301,1
0.931224,0.86528,1.000835,0.967079,1.161056,1.071968,0.969221,0.8507,0.901264,0.864907,2
-0.355949,0.366378,-0.225046,-0.203663,0.040441,-0.210797,0.256597,0.019269,0.080934,-0.261533,2
1.145694,0.736061,0.695266,0.978336,1.330726,1.073146,1.131498,0.790665,1.271948,1.082624,2
-0.28587,-0.362334,-0.072455,-0.23799,0.356582,0.409875,-0.318518,0.390553,-0.328661,-0.06267,3
0.976146,0.987138,1.037973,1.002505,1.007671,1.003614,1.020946,0.966139,0.971293,0.995424,1
-0.058133,0.051835,-0.039639,-0.051693,-0.067465,-0.080541,0.05736,-0.075547,0.018743,0.0682,3
0.769377,0.908373,1.372245,1.320457,0.974852,0.912018,0.911333,0.888391,0.968335,1.08686,1
0.03624,0.060748,0.073469,0.055798,-0.011014,-0.004238,0.01698,0.017184,-0.071547,-0.013241,1
1.034365,1.002659,1.037622,0.927385,0.956047,1.024884,0.900256,0.984573,0.981782,0.945132,1
0.845705,-0.011207,0.018147,-0.013849,0.030889,-0.030391,0.012194,-0.021525,0.021983,0.001683,1
0.93379,1.10129,1.080199,1.118232,1.074462,0.93907,0.964861,1.085432,0.953465,0.881823,1
0.05068,-0.20585,-0.200163,-0.056115,0.160858,-0.154115,0.017339,0.206531,-0.035745,-0.20701,1
1.044877,0.983651,1.013975,1.062056,1.053176,0.951308,0.920144,0.953558,0.961852,1.021225,3
-0.011571,-0.019738,0.02513,-0.020737,0.003855,0.031869,-0.045874,0.006501,-0.013822,-0.028434,1
1.08441,0.96004,0.939659,1.099735,0.965518,1.117308,0.903168,0.898885,1.020716,0.96676,3
-0.139588,0.012092,-0.06007,0.005396,0.060251,-0.121325,-0.143289,-0.010269,-0.057657,-0.129684,1
0.978464,1.009408,1.009347,0.976549,0.975969,1.014416,1.017669,0.986718,0.996546,1.005828,0
0.292238,-0.381233,0.380891,0.049421,0.141515,0.086593,-0.238026,-0.034112,-0.187613,-0.320476,1
0.886913,1.19526,1.102305,0.790634,0.953869,1.227706,0.864571,0.897172,1.081197,0.787712,2
-0.015736,-0.014864,0.018654,0.009747,0.015138,0.014781,-0.001868,0.007953,-0.00177,0.008865,0
1.006813,0.994541,1.015977,0.983343,1.003661,0.995039,1.015054,1.015318,1.001422,1.014572,1
0.332896,-0.037791,-0.302595,-0.418264,0.310872,0.135285,0.783915,0.163388,0.087389,-0.376966,0
1.001687,1.003089,0.986833,0.979282,1.003568,1.013847,1.01968,1.022718,1.01618,0.991483,3
0.004897,-0.055993,-0.060214,0.046626,-0.060936,0.028718,0.013984,-0.016166,0.04372,0.022885,0
0.319148,1.848448,1.673238,0.688811,0.421169,1.033407,1.227315,0.528239,1.582844,1.812886,1
0.060182,-0.055084,-0.004189,-0.021495,-0.093645,0.138476,-0.105568,-0.107255,0.084508,-0.121827,0
0.945209,0.99901,1.041067,0.957198,0.965229,0.929785,1.0361,0.932604,1.060795,1.006763,3
-0.001135,0.03122,0.005016,0.001988,0.017133,-0.037275,0.022885,-0.017628,-0.008812,-0.040645,2
1.149346,1.051776,0.813634,1.228983,0.79062,1.141211,0.906159,-0.059211,1.10862,0.805859,3
-0.005402,-0.002968,-0.002329,0.002558,-0.003196,0.000563,-0.000324,0.00447,0.002323,-0.0009,3
1.041541,0.963052,0.905673,0.917101,1.035867,0.948746,1.106256,1.10209,1.009301,1.08516,1
-0.074808,-0.175837,0.119123,0.416248,0.250817,0.295975,-0.097314,0.196655,-0.429858,-0.164884,1
0.540119,1.33276,1.333765,1.347181,1.574885,1.385602,1.077305,0.991699,1.258637,0.602206,3
-0.052554,0.024057,-0.051894,0.030753,0.002331,0.006981,-0.023425,-0.038656,-0.016505,0.050312,2
0.973015,1.001215,1.005876,1.030445,1.009545,0.962882,0.992137,0.978943,0.950498,0.972562,0
-0.001807,-0.010881,-0.016924,0.026329,-0.014847,-0.010092,-0.017083,0.031815,0.02016,-0.029936,2
1.007939,0.999827,1.000519,1.007138,0.992599,0.994273,1.000062,1.007234,1.005665,0.992581,2
-0.305019,0.174289,-0.236608,-0.281707,-0.063626,-0.38917,-0.477066,0.437368,-0.447867,-0.500201,1
1.053265,1.124306,1.2476,0.909827,1.190146,0.9154,1.236194,1.253374,1.237903,1.077702,1
-0.127511,0.050325,0.081679,-0.065065,-0.080587,-0.116628,-0.054989,-0.031428,-0.049822,-0.11053,2
0.998753,1.000064,0.999851,0.998561,1.000927,1.000163,0.999026,1.001615,1.000607,1.001235,1
0.592503,-0.037403,-0.029584,-0.052628,0.023555,0.004508,-0.015078,0.021995,-0.017886,-0.026586,1
0.99832,1.030829,0.970273,1.014012,0.9742,1.015348,1.002844,0.995677,0.973661,1.010183,1
-0.15492,0.112101,-0.365639,0.17433,-0.357881,-0.041398,-0.304138,0.256249,-0.015261,-0.276272,1
1.052951,0.967268,1.085938,1.008802,1.029475,0.984053,0.921528,1.050159,0.92162,0.950456,1
0.02126,-0.070014,-0.03519,0.046121,-0.02279,0.052109,0.010607,0.015992,-0.043517,0.044793,1
0.980808,1.040913,1.036289,1.045769,0.985954,1.014879,0.974409,1.047848,1.034258,1.035117,0
-0.067893,0.146842,-0.008471,-0.131858,0.121999,0.148902,0.03269,0.108817,-0.104172,0.032257,1
0.576304,1.666983,1.247002,0.794431,0.849073,1.56341,1.234466,1.551151,1.756908,0.870574,1
0.475178,-0.180578,0.51683,0.096621,-0.523632,0.290656,-0.219593,0.223994,-0.103804,0.07927,2
0.817327,0.752699,1.364473,1.310889,0.508869,1.346333,0.991503,0.760048,0.747804,0.789776,1
0.008202,0.022221,0.020201,-0.026664,0.060012,0.010633,-0.05138,0.007942,-0.03797,0.061819,0
0.784208,0.855243,0.936037,1.068994,1.055889,0.770033,0.722697,0.874094,0.911825,0.941259,1
0.010513,-0.016465,0.016725,-0.004555,0.010674,0.014203,0.017823,0.017555,0.00792,-0.004007,1
0.979012,0.919918,0.951152,1.019647,1.029069,1.029304,1.001394,0.946215,1.090301,0.92693,1
-0.065029,-0.317633,-0.130585,0.371479,-0.089398,-0.207408,-0.053518,-0.337295,-0.100446,-0.093207,2
1.556678,1.069343,0.598066,1.303571,1.078513,1.556286,0.539368,0.922904,0.808205,1.12074,0
-0.038312,0.110893,0.114947,0.050049,-0.055931,-0.132872,-0.138842,0.115951,0.081925,0.06001,2
1.042934,0.933979,1.067379,1.071312,1.03081,0.944012,1.004936,1.029608,0.932017,0.991928,3
-0.245393,0.330934,0.362443,0.427473,-0.010982,0.485808,-0.570106,0.652855,0.214583,-0.131919,0
1.111284,1.042765,0.958001,1.117115,0.960634,1.008999,0.953847,1.000015,1.028165,0.875584,2
-0.000643,0.076641,-0.033077,0.058703,-0.116628,0.152354,0.178578,0.059514,0.158707,-0.02983,0
0.989829,0.998573,1.007614,1.008606,1.004366,0.994489,1.004689,1.010481,1.002074,1.008438,0
-0.069001,0.278608,0.450654,0.242678,0.437186,0.27281,-0.443865,-0.234297,-0.087776,0.297759,2
1.195799,1.194748,0.88788,0.89098,1.217042,1.002633,1.058268,1.156213,1.127246,0.879294,0
-0.006258,0.00057,0.003852,0.001884,0.008898,0.008786,0.000719,-0.001452,-0.009809,-0.008832,1
1.204011,0.838513,1.175636,0.779835,1.065634,1.106393,1.091763,0.906398,0.669041,1.283354,2
-0.051971,-0.096838,0.079564,0.039113,-0.082404,0.103919,0.03979,0.082014,0.084741,-0.029571,3
0.985048,1.040355,0.973613,0.956341,0.972391,0.956864,0.952258,1.01096,1.052745,0.944113,2
-0.020948,0.029576,0.004904,0.015805,0.007092,0.029646,-0.019908,-0.011,-0.006598,0.032554,1
1.035436,1.006858,0.989658,0.967345,0.991767,0.997797,0.997886,1.001524,1.028156,0.979356,2
0.009969,0.173207,0.026388,0.043078,-0.031118,0.145487,0.121351,0.448815,0.155337,-0.064041,3
0.545548,0.897961,1.266479,0.796807,0.574121,0.487527,1.330649,0.943,1.337035,0.807501,3
-0.531492,0.453846,-0.315556,-0.462103,-0.367389,0.058339,-0.290496,-0.646424,0.833041,-0.742012,2
0.987649,1.00703,0.900694,0.996026,1.000634,0.98917,0.990947,1.00052,0.999796,0.992233,2
-0.093363,0.044576,-0.104349,-0.014545,-0.15983,0.131822,-0.051613,0.023961,0.030185,0.105958,0
1.095151,1.236925,0.983691,0.76408,1.287646,1.055188,1.095329,0.714681,1.222286,1.013198,1
-0.007723,0.001091,-0.01007,-0.014072,-0.003286,0.010611,0.011271,0.00967,0.009785,-0.002791,3
1.100085,1.181544,1.036844,0.968299,1.086372,0.809035,0.981734,1.134718,0.779399,0.758568,0
0.936684,-0.800302,0.703354,0.471959,0.081099,0.443325,-0.327326,-1.046529,1.045919,0.847107,1
1.044283,0.935621,1.049213,0.932505,1.057413,1.053208,0.941611,0.94099,0.908272,0.907532,3
0.004323,-0.02038,0.010941,0.008993,-0.014738,0.01984,-0.000047,0.006659,-0.008751,-0.000633,3
1.031204,0.844215,0.889506,0.841956,1.133255,1.192582,1.024972,1.147971,0.964388,0.82494,1
-0.021149,-0.076301,1.057954,-0.01172,0.08858,0.028576,0.059206,-0.062315,0.014092,-0.05448,2
1.002634,1.015588,0.988095,0.997098,1.000585,1.009994,1.015823,1.000172,1.015947,1.000394,1
-0.143106,0.028662,0.249512,-0.003728,-0.387033,-0.005603,0.043632,-0.399597,-0.303302,-0.166631,0
0.720416,0.695156,0.666088,1.04462,1.307521,1.486121,0.941824,1.461868,1.355648,0.969226,2
-0.034057,-0.032609,-0.007376,0.013818,-0.015671,-0.008295,0.027262,-0.00501,0.01129,0.031921,1
0.959057,1.082275,0.971746,1.049375,0.962314,1.039265,0.917139,0.942878,0.945092,0.993347,0
0.212736,-0.163876,0.000839,0.273204,-0.095241,0.110243,-0.235372,0.203529,0.300118,0.231414,2
1.055159,0.995943,1.013591,0.9346,1.001907,0.888576,1.16847,0.937848,1.05095,0.965314,3
-0.058923,0.542474,0.136231,-0.274272,0.54499,0.149103,0.503493,-0.423923,-0.066116,0.385925,1
1.101845,1.036689,0.869505,0.882581,1.094326,1.02648,1.032523,1.044722,0.915529,1.03864,3
1.014267,-0.40548,-0.124992,0.28642,0.257975,-0.323595,0.230197,-0.098442,0.033864,0.476679,1
0.89938,0.935746,1.061709,1.042623,0.974773,1.041067,1.085062,1.093852,0.981855,0.806421,1
-0.047345,-0.034254,0.046198,0.326289,0.090997,0.300579,-0.289908,-0.119391,-0.002575,-0.248749,0
0.713256,1.266338,0.979744,1.186356,1.027867,0.962974,1.180583,0.819324,1.118081,1.118028,0
0.002022,0.072584,0.104851,0.054345,0.029552,0.017952,-0.014127,-0.0906,-0.073932,-0.012218,2
0.578105,0.8063,1.021453,1.268123,0.91404,0.585101,0.870595,1.139701,1.053798,0.749168,1
-0.096723,0.040203,-0.020202,-0.05755,0.068826,-0.111015,0.113722,-0.105148,0.089658,0.042397,0
1.004665,0.767073,0.863689,0.624083,1.363698,1.038367,0.661182,1.394042,0.695655,0.829621,1
0.079265,-0.095226,-0.230362,-0.197703,-0.109481,0.233444,0.212595,0.079938,0.018358,-0.165449,0
0.997232,1.000079,0.998168,1.001605,0.999602,1.001843,1.000991,0.997918,1.002709,1.002156,0
0.127847,0.015789,0.003466,0.015749,0.093741,-0.06606,-0.061336,-0.075737,-0.08529,0.093789,1
0.798362,1.078096,0.806484,1.056456,1.087409,1.290826,0.569166,1.179781,1.119538,1.069983,0
-0.21021,-0.102516,0.070916,0.059074,-0.086135,0.17543,0.156998,-0.089556,-0.04504,-0.088902,3
1.164307,1.012927,1.183715,1.197636,1.136732,0.904943,0.898525,1.080585,1.141666,0.802682,2
0.007195,0.000046,0.003159,-0.001536,-0.006346,0.003698,0.007997,-0.001389,-0.008257,0.006869,2
1.145771,1.018472,0.954844,0.878677,0.920783,0.856268,0.935505,1.022678,1.09904,0.875864,1
0.033148,0.073103,0.035909,0.056813,0.045505,-0.059239,0.058248,0.031289,0.050919,-0.028482,2
0.946377,1.021753,0.916215,1.09067,0.801118,0.57697,1.095629,1.090231,0.763638,0.914113,1
0.020919,0.020346,0.024728,0.025981,0.014051,0.010082,0.027132,-0.001631,-0.003696,-0.028743,3
1.04124,1.143715,0.953013,1.169562,1.16188,0.854567,0.933913,0.906256,1.030428,1.056916,3
0.098525,-0.052736,0.046294,-0.099616,0.059187,0.039949,0.033916,0.093756,0.075196,-0.078951,1
0.734284,0.937087,0.979348,1.175878,0.853707,0.851243,1.330795,0.733564,1.341882,0.69797,1
0.231015,-0.153934,0.118665,0.006042,-0.108392,0.062679,0.179637,-0.239489,-0.167517,0.276245,2
1.127933,0.968522,0.662257,0.780367,0.892122,0.698236,0.941922,1.188301,1.035149,0.681367,3
-0.181913,0.065079,0.150229,0.155844,0.088554,-0.25577,-0.006839,0.146284,-0.083247,-0.188425,2
1.036808,1.001762,0.986508,1.00588,0.989825,1.010861,1.006468,0.961286,0.970163,1.01518,1
-0.012819,0.171402,-0.105153,0.035374,-0.11462,-0.111131,-0.084803,-0.103423,-0.151961,0.05323,2
0.113425,0.98632,1.003032,0.982897,0.998376,1.008985,0.996615,1.013732,0.99122,1.018674,1
-0.299879,-0.666933,0.135507,0.097888,-0.22331,-0.709763,0.707351,0.475095,-0.592097,-0.533823,1
1.042937,0.966153,0.977612,0.971758,1.073053,0.974275,1.027093,1.033668,0.912091,1.045606,1
-0.290156,-0.600047,0.565031,0.0785,0.119342,-0.463912,0.06806,-0.401191,0.539166,-0.074616,1
1.550996,1.335003,0.582978,0.751505,0.968956,1.325157,1.355151,0.607847,1.325212,0.778982,2
-0.325129,0.27248,-0.163964,0.004554,0.098882,-0.433772,-0.06853,-0.460533,0.14397,0.479714,2
1.060065,0.762456,1.061305,1.121146,0.727796,1.044564,1.037746,1.284194,0.812922,1.14822,0
-0.185409,-0.170744,0.240402,-0.196685,0.262414,0.069535,-0.100265,-0.220012,0.256437,-0.018807,1
1.008482,0.985585,1.003011,0.954571,1.013303,1.04114,1.020255,1.045457,1.028317,1.05339,1
-0.002353,0.001335,0.004167,-0.002104,-0.002796,-0.001904,0.002377,0.003883,0.005179,0.007379,1
1.233479,1.150489,1.066757,1.152751,0.872598,0.974203,0.831781,1.178542,1.133831,0.909247,0
0.107797,-1.174482,0.783008,-0.289336,0.166602,1.200681,0.148216,-0.250963,0.621258,-0.445248,0
1.047489,0.834489,1.025534,0.81877,0.906172,1.148226,0.943308,1.135704,1.108097,1.072633,3
-0.000701,-0.000562,-0.000738,-0.000534,-0.000334,-0.000664,-0.000325,0.000829,0.000644,0.000097,1
0.82389,1.040611,1.129886,1.206653,0.879576,1.188356,0.899581,0.81839,1.129398,0.939595,0
0.026997,0.029583,0.017935,-0.019313,0.002732,0.008102,-0.027726,0.029693,0.012805,-0.013958,3
0.999819,0.99994,0.99968,1.000436,0.999765,0.999764,0.999088,1.000876,1.000628,0.999505,3
0.069313,-0.081979,-0.017693,0.101606,0.133315,-0.087964,0.023882,0.094797,0.053401,0.113497,3
1.010871,1.000418,1.022222,1.005261,0.988025,0.983575,0.979196,0.998029,0.98291,0.994226,2
-0.055916,-0.088036,-0.095962,-0.074349,0.015579,0.066287,0.041867,-0.086325,-0.032346,-0.039089,3
1.258312,0.888142,0.746174,0.878034,1.24956,1.034605,0.640708,1.011156,0.814362,1.34755,2
0.08348,0.108219,-0.101543,-0.037947,-0.10618,0.064007,0.027288,0.101902,0.024796,-0.07737,1
0.959789,0.910041,1.129347,0.845475,0.844262,1.067948,1.100402,1.07559,1.030957,1.12261,0
0.485215,-0.149442,-0.027111,1.131487,-0.474066,-0.20311,0.405193,-0.666957,-0.391691,-0.935808,1
0.988808,0.978506,1.002643,1.051401,0.991939,1.044638,0.954728,0.976131,1.022383,0.95546,3
0.245455,0.084626,0.297185,-0.42132,-0.246253,0.071026,-0.008551,0.063901,0.202022,0.157142,1
1.169597,1.055834,0.799416,0.835073,0.829756,0.869436,1.054538,1.083035,0.943793,1.172642,0
0.018898,0.101836,0.107725,0.201506,0.211245,0.182395,0.047547,0.1912,-0.124658,0.00817,3
1.072656,0.976067,1.048082,1.049071,0.950218,1.004178,0.916306,0.925726,1.030819,0.906945,0
-0.006108,0.008017,-0.01295,0.020493,0.017358,-0.014672,0.026218,-0.004238,-0.009034,-0.022013,1
1.046374,0.733284,0.761853,0.85372,0.886579,1.269625,1.0693,0.850811,0.796808,1.010218,3
-0.050608,0.049117,-0.00033,-0.014974,-0.025356,0.045159,-0.025847,0.04455,0.013784,-0.005953,2
0.873632,1.042332,1.11171,1.086164,1.083724,0.92935,0.976602,1.127636,0.967514,1.022814,2
0.348885,0.782934,0.149156,0.58406,-0.075635,0.296202,-0.17455,0.093052,0.690848,-0.047679,3
0.818754,1.100068,1.263051,0.875,0.803944,0.943551,1.03991,0.803197,0.924508,0.646522,2
0.065453,0.023892,0.016438,0.080554,0.054036,-0.04753,0.083154,-0.053294,-0.049442,-0.04689,3
0.197366,1.050118,0.976744,1.066087,1.040468,1.0931,1.012041,0.910624,0.980835,0.980019,1
0.501496,-0.079039,0.379601,0.027511,0.332766,0.07299,0.280685,0.124827,0.503355,-0.21863,3
1.026081,0.954696,0.88323,1.055338,1.081251,0.923343,0.878716,1.045917,1.051595,0.884555,2
-0.310399,-0.118486,0.043659,0.139148,0.229623,0.113073,0.050282,-0.278466,0.081878,-0.254212,0
0.891067,0.98894,1.077746,1.14617,1.228217,0.852621,0.756384,1.053728,1.163193,0.824282,0
-0.01446,-0.100406,-0.103852,0.158963,-0.040937,-0.002589,-0.099563,-0.067706,-0.202042,-0.223597,1
1.006357,0.97752,1.022197,0.979269,1.030601,0.97656,1.028959,0.966915,1.010257,1.004653,0
0.026013,0.059305,-0.083632,-0.053023,0.073088,0.11637,-0.10313,-0.052022,-0.119165,0.052663,1
1.026387,0.692035,0.661695,0.859033,0.780062,1.195132,0.796475,1.208212,0.94146,0.975066,2
0.870236,0.026479,-0.006174,-0.01454,0.040797,-0.044302,0.025754,0.044677,-0.035357,-0.018533,1
0.918596,0.595281,1.258933,1.273176,1.025295,0.776478,0.679899,1.634705,0.834155,1.071059,3
0.000721,0.000438,-0.00146,-0.000213,-0.000251,-0.001102,0.000663,0.001147,-0.001455,-0.000525,2
1.104108,0.684903,1.394171,0.952223,0.499234,0.757036,1.172017,0.726626,0.9912,1.00462,3
-0.065264,0.125441,0.074466,-0.215974,-0.162593,0.218124,0.166335,-0.077448,0.072833,0.114685,2
1.301638,1.380937,0.370437,0.889393,0.797885,0.878719,1.225721,1.281576,0.63929,0.88183,3
-0.021432,-0.343631,0.3782,-0.435654,-0.325337,0.161104,0.358106,-0.413771,-0.04192,0.208832,1
0.917486,1.081607,0.936109,1.102618,1.051569,0.926296,1.069166,1.0144,0.957288,1.038963,0
-0.018675,-0.029867,0.010783,-0.010769,-0.002342,0.006456,-0.027692,-0.027893,0.000804,0.00605,1
0.797781,0.863664,0.983963,1.105812,0.857315,1.100935,0.872559,0.923842,1.131157,1.013203,3
-0.017357,0.039816,-0.012938,0.0298,-0.040931,-0.014677,0.039548,-0.004911,0.018215,0.000723,0
1.112638,0.620469,1.104637,0.591484,1.035628,1.170801,0.807029,0.615018,1.028473,1.175762,1
-0.065629,-0.008516,0.056317,-0.132164,-0.041089,-0.134483,0.117011,-0.046199,0.013881,-0.034619,3
1.002139,1.007477,1.019152,0.958944,1.051012,0.99016,1.009954,1.046895,0.959864,1.005975,0
0.01943,-0.020155,-0.016917,0.022708,-0.015351,0.008959,0.003397,0.002456,0.008208,-0.006848,1
0.909231,1.108433,1.010609,1.102822,1.066411,1.044704,1.087466,0.876649,0.869637,0.871337,1
1.082388,-0.269561,-0.253616,-0.474205,-0.384667,0.68498,-0.867682,-0.817395,1.170004,1.457375,0
1.000744,0.998306,1.002487,0.997562,1.001747,1.001566,0.999368,1.001203,1.002353,1.001577,2
-0.194154,0.265543,-0.205156,0.204395,0.141858,0.204589,-0.081591,-0.272371,-0.006636,-0.024666,2
0.983389,1.035606,1.018921,0.973641,1.029502,0.976855,1.029837,1.019525,0.988187,0.488584,2
0.567619,-0.074695,-0.083293,-0.082097,-0.01846,0.015178,-0.041377,-0.096412,0.002174,-0.08107,1
1.515433,1.170192,1.605041,1.609807,1.039946,0.756719,0.744166,1.324328,0.304973,0.699263,1
-0.011311,-0.021914,0.017917,-0.037623,-0.006417,0.016624,-0.030679,0.038885,0.018673,-0.013351,2
0.960501,0.999208,0.999867,1.006042,0.942296,1.003745,1.009619,1.008371,1.005055,0.93294,2
0.012017,-0.012969,0.003166,-0.00927,0.013906,0.008235,-0.013799,-0.007135,-0.01421,0.017387,2
1.018655,1.022022,1.012381,0.994577,1.009216,0.982808,1.017931,0.986616,0.993467,0.997418,1
-0.158516,-0.318668,-0.082075,0.428903,0.296311,-0.372619,-0.325127,0.337845,0.30387,-0.381725,1
1.398833,1.054649,0.919966,1.667474,1.757685,0.664322,0.741041,1.554021,0.701634,0.432081,1
-0.026905,0.001278,-0.018843,0.001134,0.026565,0.019331,0.036165,-0.057045,-0.025326,-0.054323,1
1.0202,0.97275,1.014262,0.987001,0.979219,0.972727,1.002971,0.992695,1.019943,0.986175,2
-0.003682,-0.012018,0.01274,0.024592,0.005039,-0.009906,-0.023513,-0.024177,-0.015794,-0.001358,0
0.881566,1.040982,1.009052,1.1071,0.922058,0.823895,0.916574,0.864132,0.872943,1.216739,2
0.078338,-0.013265,-0.080115,-0.096913,-0.108365,-0.126159,-0.012049,0.044433,-0.020585,0.029186,3
0.750194,1.17773,0.755505,1.262565,0.901879,1.170949,0.783536,1.028532,0.937755,0.863327,1
0.031274,0.044528,0.02651,-0.050721,-0.058901,-0.06094,0.0112,-0.055645,-0.019014,0.015754,1
0.648024,1.243376,1.460833,0.875579,1.060869,1.117257,1.293222,0.688286,1.186957,0.794833,1
0.003382,-0.010485,0.013759,-0.001972,-0.005301,-0.001905,-0.017191,-0.007213,0.01792,-0.00639,2
1.199375,0.78548,1.121532,0.866917,0.798925,0.784052,1.081606,1.236224,0.766827,0.830565,1
0.171413,0.166737,-0.10375,0.185002,0.083376,0.075824,-0.029904,0.021437,-0.17856,0.180886,0
1.102007,0.660389,0.749968,1.117336,0.517532,1.088202,1.444544,1.220912,1.529106,1.306628,0
-0.337936,-0.090737,0.325336,-0.010491,0.186832,-0.07864,0.083244,0.914623,-0.083107,-0.313358,3
1.035286,1.004506,1.027201,1.052201,1.037765,0.944058,0.963452,1.001632,1.034327,0.970684,2
0.001345,0.002972,0.000016,-0.002262,-0.001735,0.001597,0.001013,-0.001796,-0.001722,0.001737,2
0.98005,1.029235,0.987755,0.994212,0.998484,0.977893,1.003854,0.989774,0.996131,1.032543,2
0.054056,0.117581,-0.055036,-0.062022,-0.079969,0.062168,0.034228,-0.140751,-0.011855,0.035244,0
1.122088,1.158725,0.788781,0.93998,1.003497,1.247264,0.965577,1.08073,1.232555,1.124684,1
0.562891,0.140084,-0.501618,-0.000867,0.094733,0.371684,-0.240816,0.202074,0.176297,-0.529198,1
1.238168,1.255125,0.765612,0.810935,1.176074,0.823444,1.30327,0.890072,1.170704,1.079034,2
-0.137925,0.09317,0.141394,-0.067535,-0.146241,0.078643,-0.015356,0.048707,-0.056588,0.102582,3
1.035177,1.174827,1.175752,0.971182,0.958277,0.959666,1.044024,1.215035,0.861241,0.890479,0
0.030637,-0.021245,-0.054292,0.005379,-0.022766,-0.069974,0.054738,0.047044,-0.063258,-0.05243,3
1.186288,0.953291,0.965811,0.942159,1.17822,0.877689,0.874135,0.180837,1.155465,1.012127,3
0.013845,0.09611,0.078462,-0.078353,0.020372,-0.015765,0.077762,-0.004935,-0.096212,-0.025915,1
1.140971,0.827455,0.848894,0.750584,1.26204,1.121581,0.749192,1.080021,1.220089,0.943094,0
0.015361,-0.020925,-0.009938,0.017255,-0.024475,0.022331,0.016372,-0.019332,0.019062,-0.006419,3
1.467774,0.802106,1.180821,1.531909,0.910687,0.399251,1.207528,0.561366,1.375722,0.664605,1
-0.011383,-0.048187,-0.00738,-0.054682,0.04644,-0.012738,0.053743,-0.053294,-0.027592,0.033238,1
1.1871,1.334937,0.830545,1.068165,1.266773,1.187277,0.750684,0.780492,0.733417,0.709574,1
-0.002714,0.027157,-0.021762,0.030444,-0.032796,0.011867,0.00376,0.035097,-0.034912,-0.015843,1
0.639657,1.014689,0.784907,0.694528,1.15631,0.827709,1.19028,1.177834,1.199167,1.309969,2
-0.040163,-0.068846,0.0198,-0.04907,0.053556,0.048961,-0.030918,0.008165,0.063485,-0.015049,3
1.146962,0.855581,1.261421,1.28249,0.858868,1.07268,0.88199,1.000249,1.119364,0.733318,1
-0.00394,0.003587,-0.000806,-0.000539,0.000504,-0.002717,0.00221,0.004323,-0.000296,0.395904,2
0.998574,0.990243,0.989347,0.999994,1.00195,0.997951,1.003653,1.001026,0.998373,0.997949,1
-0.068382,0.003484,0.029994,0.051223,-0.032638,-0.077425,0.072828,-0.015785,0.011828,-0.080324,1
1.383926,1.01656,0.740432,1.286083,1.002542,0.968829,1.260177,0.641279,0.728788,1.363243,1
0.007395,0.000719,-0.145484,0.113572,-0.033312,-0.156934,0.066803,0.094689,-0.071666,-0.041979,3
1.104614,1.129841,0.895463,1.158095,0.933252,1.027278,1.043975,1.077453,1.008314,1.134049,1
-0.005283,0.011704,0.001378,0.011547,0.002539,-0.018035,0.002984,0.005255,0.012641,-0.006951,0
