Roll Angle of Motion Sensor,Pitch Angle of Motion Sensor,Yaw Angle of Motion Sensor,Velocity in Bow Direction of Motion Sensor,Roll Velocity of Motion Sensor,Pitch Velocity of Motion Sensor,Salinity,Temperature,Depth,Velocity,Thrust in X-axis,Thrust in Y-axis,Thrust in Z-axis,Moment about X-axis,Moment about Y-axis,Moment about Z-axis,Oxygen Concentration,Carbon Dioxide Concentration,Cabin Pressure,Cabin Temperature,Cabin Humidity,Emergency Hydraulic Source Pressure,Backup 2,Backup 3,Label
-0.003202992,1.907255339,297.0293909,-0.001819844,0.045196414,0.013419428,3.169585416,1.808621593,2930.184591,1506.630137,569.2045644,-0.014045927,-264.9279752,-0.004422873,0.005943575,22.63505047,21.06355168,0.070187388,98.0398179,17.76662617,47.06001581,0.013198005,0.383103075,-0.012681368,1
-0.026620161,1.933529073,297.0104394,0.03480848,0.008513105,-0.009719932,3.14927973,1.877539034,2929.873114,1506.644608,569.1828611,-0.007060417,-186.1375234,0.003330664,-0.01401939,18.79716175,20.43806392,0.142487849,97.9848732,17.91441849,47.89313077,0.005810051,0.322863163,-0.007735391,1
-0.009948105,1.901319884,297.0049877,0.001751531,0.013570055,0.029939264,3.173068348,1.86582137,2930.133716,1506.622737,556.2469878,-0.027316637,-227.5242282,-0.005120732,-0.017528063,17.49456307,19.91864393,0.112600145,97.9152557,17.03201952,47.119359,-1.51E-05,0.355226618,0.005825191,1
-0.034094675,1.865296886,297.0497367,-0.00486918,0.002070259,0.00632507,3.184505754,1.862546294,2930.203363,1506.626711,556.199361,0.0015108,-260.2681772,-0.025828205,0.002122209,9.559494672,20.48630456,0.009341511,98.40564875,17.683954,47.74563168,0.008815819,0.368765158,0.048087529,1
-0.012801306,1.848127404,297.1233838,-0.039252358,0.03938599,0.022804552,3.172966318,1.889105743,2930.204354,1506.646799,556.217658,-0.013406334,-249.5563959,-0.001594936,-0.006505659,4.206310749,20.6667087,0.072480376,97.82736917,17.09601375,47.95209082,0.028826891,0.340783147,-0.022604767,1
-0.036241224,1.86461449,297.1551115,0.017648633,0.028755026,0.011050442,3.163524171,1.864180815,2929.990734,1506.641377,556.2135773,-0.012155655,-239.8690095,0.009060345,-0.021842201,-7.01805793,21.00291201,0.054329398,97.81322968,17.4727841,47.81310994,0.011817363,0.323538399,-0.031666507,1
0.02490207,1.92058752,297.2253634,0.004399366,-0.002590382,0.000733178,3.156977844,1.897749665,2930.201878,1506.627466,556.2622874,-0.016291532,-234.3784543,0.005002865,0.02504952,-13.7223719,20.79316859,0.103530525,97.9970236,17.55147964,47.62056378,0.017121236,0.307398636,-0.020468306,1
-0.026365452,1.989270185,297.2825074,0.018443861,0.035527321,-0.039814262,3.156999317,1.81441924,2930.058014,1506.641006,556.2457208,-0.019976219,-227.3920394,0.004528421,0.019398438,-14.5847781,20.55036188,0.118682333,98.44739589,17.06123292,47.45253624,-0.023744216,0.323130942,0.055161179,1
-0.044172599,2.016987243,297.3456859,0.000128837,0.003898343,0.003532569,3.186710214,1.860207273,2930.052324,1506.630094,458.789482,0.026332992,-225.3405287,-0.005283392,-0.006647575,-26.45243279,20.55082729,0.106892321,97.99372245,17.52412859,47.58023754,-0.029966498,0.347620318,0.026797046,1
-0.019298977,2.047277309,297.3677686,-0.008565224,0.024160434,0.001084049,3.150762273,1.849536568,2930.117952,1506.60354,-0.014719712,-0.027104815,-277.6725998,-0.013722019,-0.005565003,-32.523157,20.17610693,0.175327494,97.5112473,17.05881239,47.98571749,0.009593804,0.340927784,0.011530257,1
0.00707425,2.18616955,297.3985206,-0.007620353,0.017682847,-0.015374792,3.155143147,1.828023569,2930.021496,1506.639889,-0.024865619,0.031617399,-210.0799653,-0.005511751,0.003095564,-27.53103433,21.15219087,0.167996366,97.54967813,17.3745681,47.65899617,0.012239521,0.344860535,0.010298742,1
0.097784652,2.321715331,297.382936,0.001088049,-0.027276537,-0.02755332,3.161170326,1.874135,2930.077352,1506.622399,-0.013811756,-0.028464563,-208.3916627,-0.019074778,0.016753333,-26.81544092,20.51006181,0.028103128,97.90983724,17.48377256,47.85751913,-0.008236469,0.356434456,0.0528487,1
0.187137899,2.42190026,297.3281677,0.045973759,-0.045830753,0.019277249,3.172767431,1.812478416,2930.049293,1506.598448,-0.021612022,0.001796184,-199.3774149,-0.028932558,-0.009290294,-14.49370795,20.90641667,0.189189202,97.89227335,17.67349558,47.5237864,-0.003319513,0.385810675,0.055883089,1
0.061490502,2.478540906,297.2452641,0.005229383,0.003798598,0.016086125,3.173970699,1.83491814,2930.124886,1506.672943,-0.019220345,-0.002122323,-194.5067136,-0.000992745,-0.007369112,-7.774459993,20.64027214,0.155929282,98.17690815,17.33229563,47.79772639,-0.010554407,0.328397634,0.012360251,1
-0.00692017,2.568537622,297.2313931,-0.016375701,0.020119993,-0.017139724,3.165607038,1.863609185,2930.040921,1506.633039,-0.001118032,0.016035841,-253.7026294,0.024422504,-0.044581171,-7.380282989,20.71326568,0.033236878,98.45445946,17.70244138,47.28658524,0.037888744,0.344645898,0.00908662,1
-0.079612684,2.6082053,297.1367105,-0.011086923,0.009599772,-0.007455464,3.151755257,1.856677946,2930.127699,1506.632543,-0.031925665,0.005690353,-187.054964,0.01011564,-0.015268777,3.855855034,20.79438018,0.078187687,97.67980308,17.92569807,48.30016485,0.022387031,0.288701608,-0.003075014,1
0.006409698,2.512681888,297.1840396,0.010708292,-0.013631559,-0.006892821,3.168258571,1.806820089,2930.267433,1506.65069,0.020989483,-0.016875362,-243.1824595,0.000671827,0.006088423,5.858624321,20.66372731,0.055538622,97.42313385,17.62788453,47.15347231,-0.019094761,0.292994604,-0.022081837,1
0.023847209,2.444223423,297.1786914,0.007677401,0.004929662,-0.000908328,3.143346012,1.845800703,2930.068697,1506.615731,0.008178581,-0.003508088,-230.2634819,0.028365621,0.009115371,2.02063305,20.76637119,0.041009761,97.60479255,18.12943898,47.80710055,-0.012558454,0.295533002,0.029860657,1
0.038282099,2.405347477,297.1849909,0.026152579,-0.000402204,-0.005879782,3.162972199,1.876163306,2930.226316,1506.611663,0.027900946,0.008717833,-225.9223184,0.028954583,0.025951156,0.671406654,20.52554347,0.108911906,97.6701021,17.5327381,47.51960813,0.005944565,0.30951954,-0.00284079,1
0.065449214,2.300982506,297.1082501,0.049229336,-0.04141762,0.013896249,3.2091744,1.8656669,2930.05757,1506.643985,0.021788996,0.007728231,-265.961764,0.031703858,0.020263793,-0.679778469,20.51193709,0.073845763,97.41726976,17.44948716,47.76687451,-0.005114691,0.262591057,0.009247045,1
-0.029256085,2.277693936,297.1780831,0.010401017,-0.029406589,-6.03E-05,3.139297661,1.844068981,2930.219846,1506.643752,0.003276268,-0.014492436,-331.4809008,-0.003733644,-0.008748568,-1.324805937,20.46927662,0.207482752,97.56137636,17.15264707,47.59385259,-0.016851041,0.256488603,-0.020605188,1
-0.096101473,2.176947235,297.1883323,-0.026071876,0.02208874,-0.012130191,3.188289355,1.867338911,2930.284638,1506.657433,-0.022511329,0.019288872,-300.380411,-0.018766365,0.004978529,-1.325267177,20.6188446,0.120118388,97.58442056,17.18238151,47.33556198,-0.015320408,0.161771241,-0.030717951,1
-0.047293481,2.167741038,297.2262566,0.001899991,0.020989087,-0.012228953,3.162803084,1.87258817,2930.188306,1506.663715,-0.02994223,0.004743632,-245.131605,-0.051409494,0.003517055,-2.007711485,20.71668046,0.140307148,97.6896518,17.9135373,47.71457914,-0.027923639,0.210313887,0.042840581,1
0.021536112,2.136596704,297.2064901,-0.004015428,0.028156853,-0.012970101,3.168550526,1.8309981,2930.482267,1506.679356,0.003125343,-0.01862294,-305.5680566,0.028252336,-0.009805556,-2.734214681,20.6431737,0.141367028,97.03824665,17.32488531,47.88527894,0.005774883,0.303982976,0.022500205,1
0.082557165,2.108248867,297.1875005,-0.024656297,-0.012173885,0.03420666,3.161101154,1.828500987,2930.091226,1506.653773,0.017851172,-0.024872913,-276.8831419,0.015682,0.030667295,-1.995659334,20.88716476,0.114108641,97.15659497,17.36206768,47.52032424,0.005969617,0.305438477,0.008561832,1
0.095727144,2.120585254,297.1556897,0.007214394,0.029524372,0.006426636,3.172629074,1.893685017,2930.381105,1506.655117,0.01522096,-0.002607227,-289.8342022,-0.002169256,-0.007128123,-2.658445044,20.71985936,0.100461305,97.25796633,17.28486191,47.98231653,-0.010404773,0.261693544,0.018585711,1
0.05742827,2.118247533,297.2122282,-0.025480177,0.044357581,-0.017741534,3.128297211,1.866381348,2929.873141,1506.643482,-0.000478423,0.033174065,-275.1581945,-0.013902794,0.014048881,1.140714338,20.57206404,0.056191183,97.48447757,17.20539616,47.88271815,0.002721769,0.297907556,-0.011038695,1
0.0084816,2.114674066,297.2194373,-0.024994108,0.001736184,-0.008688018,3.212353439,1.838706518,2930.41576,1506.646732,-0.020221638,-0.01219283,-247.4195407,0.000152352,-0.02368565,-3.373053216,20.51693291,0.241763256,98.36498239,17.38492381,47.04001426,0.019847529,0.280749989,0.043496809,1
-0.024532972,2.128596942,297.2091231,-0.008100586,-0.013087877,-0.024524289,3.214062905,1.86132267,2930.329534,1506.659477,-0.024751191,0.0271667,-297.4095418,0.002643638,-0.03076494,-3.368384776,20.72979397,0.176172276,97.98027944,17.6697719,48.06857874,-0.013348292,0.285186729,0.021356606,1
-0.020617709,2.160393737,297.1901175,-0.035546808,0.000765759,0.05105506,3.146102832,1.855432482,2930.303995,1506.646301,-0.004139095,0.002482138,-353.633161,0.027641681,-0.004485719,-4.004029807,20.33536267,0.169257045,98.15162105,17.45948553,47.67576067,-0.007054427,0.210486822,0.013224028,1
-0.024971881,2.123021557,297.2084773,-0.002393846,-0.005848285,0.009149275,3.173467965,1.81755024,2930.275768,1506.658652,-0.016654319,-0.008562933,-390.0801743,0.01505905,0.011716005,-4.030875346,20.89152804,0.040960673,98.06329592,17.39216931,47.46388496,0.007912582,0.205566364,0.046488821,1
0.035051901,2.150198106,297.2043558,-0.005928529,-0.015150978,-0.003580302,3.147697436,1.807181446,2930.661217,1506.605489,172.9321841,-0.003413734,-323.7609157,-0.00427996,-0.000172187,-9.207138478,20.45098467,0.079072317,97.6055265,17.44575772,47.22400201,0.036638753,0.24736314,-0.011415635,1
0.010266022,2.102712809,297.2464971,0.043724792,-0.005393654,-0.038554276,3.162293592,1.847753273,2930.269389,1506.624434,180.2637001,-0.029025238,-293.4869932,-0.019472758,-0.032505111,-11.87076181,19.97012635,0.031146092,97.94662602,16.8405121,48.04452194,0.022370478,0.211151527,0.014634357,1
-0.006911154,2.067930581,297.2640295,-0.019661801,-0.017521736,0.020182767,3.117865017,1.824920518,2930.323345,1506.643835,184.3230159,-0.009866415,-356.5676704,-0.019674908,0.001948497,-14.57295357,20.76192243,0.127395977,98.08001462,17.30445802,47.64783078,0.049521637,0.209555522,0.002806231,1
-0.012736602,2.033267767,297.3110949,0.021388729,-0.009024414,0.030756237,3.124246431,1.857490768,2930.341838,1506.669868,184.2647515,0.007673228,-407.9361674,-0.006065089,-0.011133073,-23.7546294,20.37407553,0.186471304,97.63232919,17.47802665,47.43197258,0.003806351,0.241131797,0.001469272,0
-0.037341333,1.966046807,297.3470087,0.007626699,-0.011791646,-0.027163705,3.177673657,1.820092898,2930.267811,1506.666554,219.2156884,-0.01878297,-330.7225455,0.038628952,-0.051319537,-23.28153875,20.39654668,0.082512776,98.06305385,17.83731808,47.74527134,-0.033332669,0.21353201,0.017254367,1
-0.029980327,1.961526419,297.3763309,0.028574332,0.013006439,0.024747544,3.188448181,1.87646367,2930.265884,1506.671906,254.1712075,0.035520633,-451.1860816,0.005046961,0.000615883,-21.4769442,21.13494992,0.218160901,98.15846121,17.18959679,47.80696863,0.003342504,0.255112572,0.018532721,1
-0.018164309,1.934451881,297.3538533,0.00390916,0.00033954,0.008378865,3.151308503,1.910875866,2930.369248,1506.668106,281.7506328,0.012448922,-439.427163,0.000608538,0.013613345,-17.62631739,20.15396712,0.166855251,97.81809177,17.86329235,47.80944008,0.00328199,0.245527913,0.009406562,1
-0.052573872,1.946237286,297.3367849,0.020861793,0.026606816,0.007474377,3.128146975,1.846482514,2930.429451,1506.676735,283.4034166,0.01256394,-422.2702739,0.00821858,0.013807603,-20.82934559,20.63037335,0.158636473,97.77718585,17.24722963,47.88352541,-0.005817606,0.225517726,-0.003098914,1
-0.040603901,2.001601287,297.3336298,0.024536143,0.007001498,0.039335047,3.173677171,1.854195054,2930.131667,1506.639643,332.8884275,-0.005860328,-415.1624802,0.004314825,-0.014560671,-14.91731247,20.56409134,0.114044015,97.47136765,17.80946763,46.9644707,0.021442318,0.244460553,0.003822808,1
-0.029381015,1.984739344,297.3239406,-0.009047261,0.02111209,0.009448093,3.150084987,1.891015457,2930.17383,1506.615375,336.9376602,-0.026944085,-461.7558935,-0.029842113,-0.018268945,-17.41349473,20.60057438,0.112000572,98.15583732,17.37356626,48.10606674,0.007942113,0.230871886,-0.003405186,1
0.001603317,1.995646482,297.3178718,-0.035206703,-0.011757015,0.006621353,3.180955628,1.868847065,2930.509843,1506.660133,342.6842674,0.000902399,-373.6245044,0.020130472,0.012847821,-11.56583695,21.20533675,0.156512301,97.99935215,17.55656341,46.88514445,-0.001308917,0.247704382,-0.009125921,1
0.005103672,1.954019046,297.2761192,-0.004978434,0.0319814,-0.008530498,3.120777474,1.840900221,2930.495109,1506.627821,371.9131376,0.020363745,-456.2918605,0.036423924,0.003024292,-10.27223434,20.90540675,0.015083753,97.63802986,17.29484174,48.07584207,0.012783292,0.288248942,0.012727914,1
-0.007942366,1.989645733,297.3238578,0.004865272,-0.000820062,-0.026884077,3.181911323,1.845293549,2930.401885,1506.612407,396.2687124,0.004461795,-432.0230942,-0.000607738,0.015075033,-13.4340105,20.06977711,0.113857227,98.71165013,17.35017974,47.90484158,0.000694348,0.273997368,-0.029674438,1
-0.023742576,1.952466455,297.3000917,0.002265314,0.019904089,-0.021155898,3.192123664,1.828129835,2930.362807,1506.647739,460.416744,0.009123382,-356.6557191,-0.017038022,0.013812727,-12.72860239,20.56146912,-0.013702073,97.60315242,17.20407041,47.38263682,0.001817059,0.253459737,-0.027739054,1
-0.030549574,1.922522843,297.2099068,0.040596544,-0.003863487,0.003531835,3.188690726,1.806599473,2930.639277,1506.641652,466.0786804,-0.029470154,-437.4917175,0.00285698,-0.027560378,-6.231079062,20.30445254,0.141194687,97.6135909,17.71771113,47.97341898,0.027496006,0.481054428,-0.169467788,1
0.023231312,1.880953879,297.2436095,0.004629105,-0.009954597,-0.059707589,3.140731861,1.872362894,2930.253385,1506.63765,469.3257854,-0.015180969,-432.6245384,0.02423993,0.030003657,-3.540375454,20.42216593,-0.028167658,97.93363456,17.90455914,47.71797803,-0.014791627,0.506945207,-0.164529084,1
0.031926127,1.82390838,297.1920751,-0.016525258,-0.011153098,-0.02423762,3.182608103,1.859550956,2930.591431,1506.614613,471.750032,-0.007318018,-473.4283725,0.002341071,-0.003412781,-0.167842984,20.76130326,0.07555865,97.93954564,17.04729048,48.30762083,-0.038305449,0.232711654,0.001707363,1
0.019745588,1.775310906,297.1905011,0.020162085,-0.006383514,0.011505969,3.170867534,1.831282565,2930.462024,1506.580389,471.7961229,0.010455871,-481.7316656,-0.014703616,-0.006772018,9.680867572,20.58165894,0.051787316,97.68863433,17.3025487,48.83245127,0.056937204,0.264455951,-0.036492743,1
0.03085302,1.769144018,297.0908122,0.03452164,0.009888098,-0.022137142,3.159747078,1.852846834,2930.633965,1506.600965,471.8008622,-0.002623036,-477.8399137,-0.021247323,0.013353678,17.09218285,20.29539148,0.12736982,97.59767549,17.64732756,48.26726651,0.031348081,0.241610372,0.046461307,1
0.016042146,1.75849864,297.0415487,0.059912891,0.016807233,-0.030524803,3.15419328,1.865572633,2930.342248,1506.616665,471.7862665,0.008536376,-401.1931439,-0.002433487,-0.005902799,24.45334796,21.13787981,0.118455053,98.09760498,17.45042848,47.99563389,-0.030442409,0.218902678,0.000657879,1
0.01424959,1.76629076,296.9505817,-0.044350527,-0.011706114,-0.008353158,3.163578942,1.841623564,2930.556251,1506.629172,471.7683406,-0.022380835,-425.0978674,0.000803062,0.01408997,32.50620038,20.93493771,0.082240191,97.14662881,17.29314296,47.66047468,0.023512861,0.188890995,-0.028160003,1
0.020596261,1.81738768,296.9214268,0.000957924,-0.000840025,0.002521048,3.171708684,1.834390741,2930.69373,1506.591197,471.7792185,-0.002115075,-432.6723732,-0.033514708,0.025459979,38.53262175,20.84167984,0.192371736,97.47527728,17.94741329,47.364374,-0.011329784,0.21840973,-0.025265007,1
0.050376861,1.875702925,296.8464196,0.007379442,-0.008564987,-0.027479808,3.173087551,1.881911367,2930.584831,1506.65721,508.3203361,0.014763548,-409.2950361,-0.027463337,-0.033465751,43.88906239,21.03450207,0.045977174,97.37148085,17.27173376,47.38573756,0.018676052,0.267471279,-0.030107388,1
0.016085851,1.880010351,296.8212432,-0.00627113,-0.022037053,-0.00571125,3.137205341,1.876169401,2930.419074,1506.59434,561.910028,-0.02558298,-434.3385775,-0.016015332,-0.002508199,50.63207931,20.52701374,0.137978415,97.37587542,17.22276485,47.28444454,-0.024081931,0.244370296,-0.015019673,1
-0.002123718,1.861439512,296.7826684,-0.002406592,-0.001712958,-0.028544379,3.184674867,1.847798683,2930.194618,1506.65564,582.176747,-0.000473934,-437.5210948,-0.017893808,0.011732372,52.8268155,20.48089865,0.100062314,97.68155838,17.47880099,47.98255909,-0.009702235,0.24281497,-0.04924255,1
-0.02576456,1.893337369,296.7253349,0.009647476,-0.01004795,0.036475736,3.142450858,1.86392445,2930.548316,1506.613064,585.4789626,0.01445847,-382.5751169,0.009589036,0.007502189,58.20273392,20.8811781,0.090011206,97.61334061,17.83651049,47.26063363,0.008144086,0.268382224,-0.00642717,1
-0.067174821,1.823234726,296.7222634,0.002954425,0.016952112,0.030274947,3.150449691,1.88565402,2930.539025,1506.615378,585.4439018,0.002131779,-335.005873,0.000602734,-0.003657236,61.55410449,20.71220197,0.099366447,98.21836704,17.00145719,47.58363872,-0.024240348,0.201198346,-0.022091323,1
0.018776406,1.813578878,296.6807516,-0.029606141,-0.02102762,0.027425293,3.195004401,1.860319669,2930.453586,1506.59935,615.478276,-0.004717475,-404.3282389,-0.029188646,-0.024850982,58.41493169,20.89193995,0.112010301,98.22349322,17.17394704,47.57275157,0.014013408,0.272990419,-0.018269658,1
0.031142274,1.75166251,296.7016154,0.011698793,-0.024199654,0.029160022,3.15880412,1.860121135,2930.530336,1506.584359,615.518666,-0.005392569,-425.6182674,0.03244407,-0.030781096,57.72486252,20.9111384,0.100887506,97.90430667,17.36885546,47.93500273,-0.013189473,0.234924544,0.024257646,1
0.087344672,1.682761748,296.7119418,0.007342735,0.023738235,0.003014237,3.185502207,1.857209012,2930.462342,1506.607889,615.5130707,0.031049475,-369.4315625,0.007215205,0.000626441,51.17142142,20.56154802,0.163960255,97.7263345,17.39211503,47.31592901,0.049202317,0.292502919,0.021747133,1
0.064519937,1.687665558,296.771887,-0.00147347,0.011074064,0.007770888,3.131702882,1.876916572,2930.407772,1506.625618,624.4328603,0.003692191,-374.8115463,-0.011363496,0.006566009,41.98645603,20.20588159,0.098307804,97.9285716,17.77171903,47.65800833,0.016788702,0.219844667,0.004662173,1
0.064396548,1.656213649,296.8532607,-0.017350442,0.014949874,0.003032436,3.141363393,1.833159303,2930.260172,1506.612941,646.315709,0.00795966,-384.5613835,-0.010662969,-0.000997138,35.97726848,20.64834289,0.139461856,98.11218173,17.43807636,47.77412023,0.006050965,0.222339647,-0.003840048,1
0.002349984,1.607373491,296.9057132,0.026379633,0.001343656,-0.012249248,3.150999001,1.885767386,2930.59431,1506.641949,681.2688426,0.017861752,-339.836909,0.015777062,-0.012105657,29.903161,21.13215861,0.093196887,97.58318154,17.25829299,47.49432409,0.011285187,0.302111346,-0.025188028,1
-0.009890124,1.626567412,296.9503101,0.009072659,0.010375468,-0.002476037,3.162988259,1.854927111,2930.140652,1506.613541,703.9942571,-0.001546145,-366.535734,-0.017840419,-0.002515711,30.88045791,20.3704472,0.110270815,96.89858453,17.33919516,47.73008268,0.011161946,0.245981783,0.012580739,1
0.010664928,1.584838796,296.9555408,0.023793025,-0.021990608,0.005534522,3.17587459,1.83836706,2930.283098,1506.649351,786.8055787,0.009212897,-319.2541016,-0.008605816,-0.023468397,21.67391994,20.46943403,0.089722063,97.76368216,17.42837424,47.67175777,8.88E-05,0.231674249,0.009520622,1
0.088356137,1.605560079,296.9982295,-0.006948448,0.004522056,-0.015960632,3.168253177,1.840662656,2930.593918,1506.626419,792.5308939,0.013673535,-329.3584992,0.018333632,0.002841551,17.6834887,20.65617075,0.046262962,97.38425688,17.33490296,47.86334403,0.013884167,0.195223249,-0.015981876,1
0.055034974,1.551720689,297.0434756,-0.003584927,-0.009911586,-0.015684325,3.163726575,1.835641954,2930.560108,1506.656775,805.5386819,-0.019279574,-357.3318696,-0.006758667,-0.011163682,12.95021946,20.02634394,0.042199814,97.85004363,17.52273626,47.62638034,0.025487321,0.20200519,0.048999051,1
0.066258043,1.521377837,297.0881808,0.002569944,0.008761649,-0.022563149,3.178864992,1.879970744,2930.432189,1506.605957,846.1175057,0.005832239,-294.6404985,-0.015404744,-0.012266037,9.603286134,20.46155597,0.138382399,97.52127317,17.39326781,47.6610422,-0.023872338,0.222540322,0.038206233,1
0.01473759,1.477049664,297.0654351,0.026806897,-0.02027337,-0.01461871,3.144961265,1.875523777,2930.204344,1506.621588,846.0851784,0.020767828,-252.2798577,0.044863081,-0.019389712,6.956206746,20.80091011,0.100668692,97.34052544,17.21229532,47.85059286,-0.006106243,0.225406719,0.049792186,1
0.040135075,1.382320681,297.0872676,0.005430973,-0.031584957,0.004576107,3.16847303,1.826382584,2930.158925,1506.619162,846.1116142,0.009565466,-331.6991666,-0.004358932,0.028007939,9.396537418,20.86572704,-0.036945256,97.80468703,17.3419187,47.89879797,-0.010777859,0.219521392,0.072668978,1
0.076768307,1.333637362,297.0887854,0.012234766,0.009937532,-0.006553907,3.191891156,1.888176542,2930.537045,1506.613744,846.1056075,0.008003625,-225.0575778,-0.005245811,0.038233353,4.183964656,20.84720506,0.152314878,97.4169084,17.57395451,47.95743964,-0.006323649,0.173503623,0.087424312,1
0.092446441,1.30452151,297.1468548,-0.030573104,-0.013910231,0.01266616,3.14371774,1.838745572,2930.343117,1506.595833,846.1033403,0.044323509,-235.7986004,0.015225221,0.012190777,7.391356237,20.66327181,0.119363626,97.66488401,17.51847762,47.88924376,-0.010583888,0.216246807,0.084179116,1
0.079014792,1.222067891,297.0945247,-0.013478395,-0.031865593,-0.033952571,3.161548855,1.864229851,2930.17209,1506.606438,846.1547402,-0.002995849,-249.1824183,-0.015371035,0.015443129,11.90530805,20.95201664,0.106151246,97.55342721,17.35479528,47.71446976,-0.005194142,0.25360057,0.093364167,1
0.069215892,1.235549649,297.0958503,0.030627811,0.006443845,-0.008707619,3.174480126,1.830126351,2930.238388,1506.602402,846.0932597,-0.008726029,-267.5036095,0.009379934,-0.02070955,14.56493158,20.22829809,0.120346652,98.10088502,16.99845292,47.3619181,-0.008743213,0.180426312,0.086841492,1
0.043784093,1.234754204,297.0459247,-0.027077495,0.000490764,0.006071142,3.185079347,1.879060696,2930.146564,1506.60823,846.1291891,-0.032690289,-218.1270912,-0.01158737,-0.01556344,18.56934589,20.85489683,0.185443377,97.99830132,17.59104164,48.00086167,0.015084841,0.2832189,0.032239927,1
0.028579693,1.255636117,296.9973782,-0.003766212,0.021577339,0.000631584,3.143730248,1.832180121,2930.01199,1506.616607,846.1153576,-0.01403672,-129.5484023,0.005777101,0.013392709,32.96982013,20.65694993,0.06498875,97.85296224,17.70051981,47.84842004,-0.000834836,0.238586457,-0.031954865,1
-0.011033604,1.23441322,296.9477407,-0.021487055,0.014362613,0.013943889,3.177508561,1.856079684,2930.183803,1506.643275,846.0949125,-0.009247736,-248.9797737,0.018634027,0.019766083,34.4942695,21.28343205,0.118192515,97.74919276,17.23551006,46.69583549,0.013672501,0.30736528,0.023443897,1
0.022974453,1.285059916,296.9086686,0.001431757,-0.02041043,0.015295218,3.153965571,1.842189668,2930.491524,1506.625475,846.1239056,0.023323179,-200.7764266,0.015211144,0.025986421,41.20368908,20.87274749,0.076247286,98.33011401,17.43856057,46.48240063,0.008849011,0.312354944,0.001277787,1
0.056752969,1.237874095,296.8190198,-0.026510572,0.0109178,-0.035801669,3.144042236,1.823353612,2930.254747,1506.574979,846.1244797,-0.013646562,-165.57554,0.017834061,0.004046748,53.12155656,20.35817248,0.020341023,97.4979432,16.90444039,46.60952567,0.013774446,0.299529738,-0.050365061,1
0.032189634,1.253115016,296.7848306,-0.034268658,-0.006336786,0.000785004,3.174201269,1.855145582,2930.250371,1506.610646,846.0671327,-0.004391719,-168.0669167,-0.001960376,-0.004635237,56.00328596,20.34198174,0.066571577,98.0400464,17.52102655,47.87168705,0.027297364,0.280600577,0.008734918,1
0.016586014,1.218049295,296.7073065,-0.044650529,-0.010766883,-0.021513639,3.164357551,1.86596902,2930.07314,1506.645325,846.1066771,-0.03757405,-184.8081138,-0.000665485,-0.040705171,63.35731249,20.93880923,0.120686927,98.27885745,17.8703169,47.81937208,0.012807389,0.332721201,-0.006795791,1
0.043692298,1.2362905,296.6265785,0.005293736,0.00476357,0.011061077,3.175671825,1.801472519,2930.375385,1506.628933,846.1187584,0.004461453,-200.7794297,-0.001293908,-0.004061907,64.84736522,20.95540094,0.071391487,97.74868727,17.26632377,47.2829572,0.009521378,0.32392915,0.002759281,1
0.030887935,1.224291934,296.6423301,-0.014173453,-0.013120356,-0.047156053,3.169239464,1.852476252,2930.108815,1506.629626,860.708319,0.007669083,-203.8255581,0.035018676,-0.034441006,68.28412158,21.16194438,0.065581444,97.62769782,17.86608123,47.80069387,0.011787801,0.287627008,0.021147569,1
0.070944532,1.225851375,296.6037554,0.006770458,-0.02518181,0.01413812,3.180889703,1.835892861,2930.191024,1506.637957,860.7550693,0.000684925,-150.6766214,0.005648595,-0.001788805,70.26567548,21.10189613,0.092608636,97.82261115,16.78324924,47.61806959,-0.016981035,0.241778367,0.047328911,1
0.068476318,1.232412027,296.6345351,-0.040034122,0.023150133,-0.002229637,3.164994563,1.825184127,2930.012874,1506.602887,860.6943905,0.033921133,-160.6993987,0.05739705,-0.014275887,67.13364303,21.04293356,0.117712711,97.77087268,17.50420979,47.82554584,-0.00598227,0.294677646,-0.051891612,1
0.048349305,1.218182314,296.6084251,-0.016550675,0.009864028,0.000200059,3.130932958,1.80620763,2929.919879,1506.627339,860.689953,-0.003597182,-223.0234951,-0.001798252,0.011604632,68.45019776,21.26428978,0.128325665,97.84093201,17.44574137,47.56653069,0.007298855,0.340386721,0.040109441,1
0.029966642,1.237446117,296.5919019,0.01660617,0.006832953,0.018726732,3.13408983,1.834817428,2930.027266,1506.614489,823.3546251,-0.017370115,-169.93823,-0.002209394,-0.020059567,74.96264639,20.52277294,0.143671263,97.76796975,17.21924608,47.67375775,0.002541463,0.318354447,0.010597078,1
-0.076402985,1.240676335,296.5585919,0.034834276,0.010608823,-0.000340645,3.159064299,1.849395434,2930.229018,1506.63229,823.3785657,-0.011772464,-118.0798907,-0.037589239,0.019343739,72.48423952,21.29266455,0.073721694,97.48782879,17.57198924,47.43106511,-0.050529508,0.314815337,-0.015363825,1
-0.014697538,1.281052085,296.5622809,-0.010290062,-0.035465226,-0.011255619,3.170680383,1.852279838,2929.952518,1506.577064,823.3722625,-0.017509496,-128.6860449,-0.02281495,0.02766113,73.78986067,20.44430639,0.089533903,97.20596235,17.8530232,47.89805432,0.018248384,0.308392751,0.078383866,1
